Date,JMOM,VUG,VONV,IUSV,FREL,XSW,VHT,MGK,JVAL,VOT,VIOG,NURE,GLD,XLU,TQQQ,VCR,FNCL,IFRA,PBD,RYT,FTEC,SCHI,SUSC,VTC,VCIT
2012-05-30,,59.36078643798828,22.841833114624023,22.668493270874023,,27.093101501464844,57.28581619262695,46.392051696777344,,59.33698272705078,60.69987106323242,,151.91000366210938,25.263635635375977,0.9600948095321655,60.765289306640625,,,6.3289475440979,46.127742767333984,,,,,61.18794631958008
2012-05-31,,59.10231018066406,22.8458251953125,22.7003173828125,,27.093101501464844,57.06650161743164,46.16889190673828,,58.937252044677734,60.69987106323242,,151.6199951171875,25.39820671081543,0.9463793039321899,60.53523635864258,,,6.346240520477295,45.829498291015625,,,,,61.35572814941406
2012-06-01,,57.43558120727539,22.273887634277344,22.143404006958008,,26.139663696289062,55.90849685668945,44.98162841796875,,56.8828010559082,58.970298767089844,,157.5,25.29196548461914,0.8719825744628906,58.544246673583984,,,6.1473798751831055,44.43771743774414,,,,,61.48594665527344
2012-06-04,,57.54252624511719,22.145898818969727,22.047943115234375,,25.975435256958008,56.031307220458984,45.14230728149414,,56.808433532714844,58.54934310913086,,157.32000732421875,25.37696075439453,0.8906856775283813,58.668113708496094,,,6.104148864746094,44.546173095703125,,,,,61.27616882324219
2012-06-05,,57.90797424316406,22.145898818969727,22.24153709411621,,26.46355628967285,56.41731643676758,45.302978515625,,57.57072067260742,59.482757568359375,,157.13999938964844,25.46904182434082,0.9029460549354553,59.066307067871094,,,6.173317909240723,45.2782096862793,,,,,61.167694091796875
2012-06-06,,59.21818923950195,22.885835647583008,22.750694274902344,,27.12959098815918,57.233177185058594,46.29385757446289,,58.91865921020508,60.84628677368164,,157.2100067138672,25.823156356811523,0.9646663665771484,60.38479232788086,,,6.3375959396362305,46.69709396362305,,,,,61.073631286621094
2012-06-07,,59.10231018066406,22.917823791503906,22.782520294189453,,27.029232025146484,57.22441101074219,46.29385757446289,,58.60259246826172,61.12997055053711,,154.5,26.021472930908203,0.9538605213165283,60.2697639465332,,,6.320301055908203,46.2723388671875,,,,,61.15321350097656
2012-06-08,,59.57469940185547,22.917823791503906,22.952245712280273,,27.216272354125977,57.706912994384766,46.65091323852539,,59.07668685913086,61.184898376464844,,154.72999572753906,26.078136444091797,0.9819152355194092,60.78300476074219,,,6.31165885925293,46.706146240234375,,,,,61.2834358215332
2012-06-11,,58.69234085083008,23.009817123413086,22.75335121154785,,27.216272354125977,57.12790298461914,45.92786407470703,,57.9146728515625,60.13248825073242,,155.36000061035156,26.056884765625,0.9349498152732849,59.73883819580078,,,6.190609455108643,46.218116760253906,,,,,61.40636444091797
2012-06-12,,59.36078643798828,22.9818172454834,22.92572593688965,,26.810256958007812,57.63672637939453,46.52593994140625,,58.667659759521484,60.63581848144531,,156.4600067138672,26.08521270751953,0.9644590020179749,60.446746826171875,,,6.294363498687744,46.40791320800781,,,,,61.21830368041992
2012-06-13,,58.80818557739258,23.097808837890625,22.82229995727539,,26.522869110107422,57.522674560546875,46.133174896240234,,57.76594161987305,60.5351676940918,,157.1199951171875,26.092302322387695,0.9455482959747314,59.49990463256836,,,6.225193977355957,45.97410202026367,,,,,61.31957244873047
2012-06-14,,59.325130462646484,23.225791931152344,22.970806121826172,,26.741830825805664,58.303436279296875,46.490230560302734,,58.23073959350586,60.059288024902344,,157.75,26.26936149597168,0.9561466574668884,60.234378814697266,,,6.2684245109558105,46.10966491699219,,,,,61.2906379699707
2012-06-15,,59.922325134277344,23.369779586791992,23.289031982421875,,27.268098831176758,58.72454071044922,46.990135192871094,,59.05809020996094,61.084228515625,,157.83999633789062,26.399465560913086,0.9914742708206177,60.84494400024414,,,6.387258529663086,47.05972671508789,,,,,61.55104446411133
2012-06-18,,60.296653747558594,23.473773956298828,23.28372573852539,,27.43712615966797,59.04912567138672,47.26686477661133,,59.6716423034668,61.50518035888672,,157.92999267578125,26.49955177307129,1.0170351266860962,61.25199890136719,,,6.448422431945801,47.3223876953125,,,,,61.594451904296875
2012-06-19,,60.911659240722656,23.705747604370117,23.519752502441406,,27.811729431152344,59.61056900024414,47.66857147216797,,60.39675521850586,62.365379333496094,,157.16000366210938,26.44234848022461,1.0504934787750244,61.95106506347656,,,6.588224411010742,47.75712585449219,,,,,61.54379653930664
2012-06-20,,60.77797317504883,23.633750915527344,23.495887756347656,,27.811729431152344,59.566707611083984,47.570377349853516,,60.182918548583984,62.054237365722656,,155.97000122070312,26.185014724731445,1.0542339086532593,61.924495697021484,,,6.640650272369385,47.95635986328125,,,,,61.579952239990234
2012-06-21,,59.28947448730469,23.50176429748535,22.99997329711914,,26.994003295898438,58.68944549560547,46.517024993896484,,58.37948226928711,60.46194839477539,,152.02000427246094,25.913366317749023,0.975264847278595,60.51752853393555,,,6.422207832336426,46.37141036987305,,,,,61.69569396972656
2012-06-22,,59.73513412475586,23.293785095214844,23.20947265625,,27.22698402404785,59.40003967285156,46.86515426635742,,58.83498764038086,60.690731048583984,,152.63999938964844,25.92051124572754,1.0056058168411255,60.84494400024414,,,6.5357985496521,47.023502349853516,,,,,61.637840270996094
